sa2_code,sa2_name,state,state_code,erp_2001,erp_2010,erp_2015,erp_2020,erp_2024,erp_2025,change_2015_25_abs,change_2015_25_pct,change_2020_25_abs,change_2020_25_pct,change_2024_25_abs,change_2024_25_pct,natural_increase_2024_25,net_internal_migration_2024_25,net_overseas_migration_2024_25,source_id,geography_version
317011457,Toowoomba - East,QLD,3,10619.0,10422.0,10157.0,10502.0,10796.0,10831.0,674.0,6.64,329.0,3.13,35.0,0.32,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
317011458,Toowoomba - West,QLD,3,7648.0,11440.0,13000.0,15600.0,17553.0,17905.0,4905.0,37.73,2305.0,14.78,352.0,2.01,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
317011459,Wilsonton,QLD,3,12691.0,13270.0,13502.0,14216.0,14612.0,14669.0,1167.0,8.64,453.0,3.19,57.0,0.39,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318011460,Ayr,QLD,3,9269.0,9333.0,9397.0,9106.0,9232.0,9234.0,-163.0,-1.73,128.0,1.41,2.0,0.02,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318011461,Burdekin,QLD,3,8854.0,8390.0,8115.0,7781.0,7901.0,7980.0,-135.0,-1.66,199.0,2.56,79.0,1.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318011462,Charters Towers,QLD,3,8583.0,8410.0,8391.0,8149.0,8154.0,8172.0,-219.0,-2.61,23.0,0.28,18.0,0.22,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318011463,Dalrymple,QLD,3,3424.0,3906.0,3844.0,3774.0,3876.0,3916.0,72.0,1.87,142.0,3.76,40.0,1.03,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318011464,Ingham,QLD,3,4972.0,4880.0,4590.0,4449.0,4483.0,4471.0,-119.0,-2.59,22.0,0.49,-12.0,-0.27,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318011465,Ingham Surrounds,QLD,3,7200.0,6928.0,6591.0,6462.0,6647.0,6723.0,132.0,2.0,261.0,4.04,76.0,1.14,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318011466,Palm Island,QLD,3,2269.0,2430.0,2550.0,2205.0,2282.0,2335.0,-215.0,-8.43,130.0,5.9,53.0,2.32,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021467,Aitkenvale,QLD,3,4963.0,5056.0,4957.0,4895.0,4858.0,4848.0,-109.0,-2.2,-47.0,-0.96,-10.0,-0.21,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021468,Annandale (Qld),QLD,3,9323.0,9887.0,10238.0,10336.0,10323.0,10353.0,115.0,1.12,17.0,0.16,30.0,0.29,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021469,Belgian Gardens - Pallarenda,QLD,3,3362.0,3563.0,3421.0,3246.0,3203.0,3190.0,-231.0,-6.75,-56.0,-1.73,-13.0,-0.41,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021470,Bohle Plains,QLD,3,2671.0,5191.0,7157.0,8253.0,9961.0,10466.0,3309.0,46.23,2213.0,26.81,505.0,5.07,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021471,Condon - Rasmussen,QLD,3,8579.0,10625.0,10712.0,10865.0,11348.0,11457.0,745.0,6.95,592.0,5.45,109.0,0.96,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021472,Cranbrook,QLD,3,6634.0,6368.0,6066.0,5941.0,6057.0,6096.0,30.0,0.49,155.0,2.61,39.0,0.64,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021474,Douglas,QLD,3,3282.0,7478.0,8010.0,8140.0,8352.0,8318.0,308.0,3.85,178.0,2.19,-34.0,-0.41,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021475,Garbutt - West End,QLD,3,6439.0,6830.0,6866.0,6347.0,6577.0,6605.0,-261.0,-3.8,258.0,4.06,28.0,0.43,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021476,Gulliver - Currajong - Vincent,QLD,3,8407.0,8396.0,7994.0,7758.0,7859.0,7872.0,-122.0,-1.53,114.0,1.47,13.0,0.17,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021477,Heatley,QLD,3,4617.0,4343.0,4148.0,3967.0,3991.0,4023.0,-125.0,-3.01,56.0,1.41,32.0,0.8,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021478,Hermit Park - Rosslea,QLD,3,5069.0,5284.0,5324.0,5359.0,5673.0,5752.0,428.0,8.04,393.0,7.33,79.0,1.39,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021479,Hyde Park - Pimlico,QLD,3,4744.0,4997.0,4921.0,4754.0,4748.0,4743.0,-178.0,-3.62,-11.0,-0.23,-5.0,-0.11,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021480,Kelso,QLD,3,8020.0,10250.0,10791.0,10859.0,11166.0,11180.0,389.0,3.6,321.0,2.96,14.0,0.13,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021481,Kirwan - East,QLD,3,8852.0,8377.0,8120.0,7837.0,7882.0,7924.0,-196.0,-2.41,87.0,1.11,42.0,0.53,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021482,Kirwan - West,QLD,3,10859.0,16181.0,15922.0,15469.0,15200.0,15115.0,-807.0,-5.07,-354.0,-2.29,-85.0,-0.56,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021483,Magnetic Island,QLD,3,2090.0,2283.0,2408.0,2434.0,2617.0,2658.0,250.0,10.38,224.0,9.2,41.0,1.57,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021484,Mount Louisa,QLD,3,4046.0,7665.0,9332.0,10158.0,10833.0,10932.0,1600.0,17.15,774.0,7.62,99.0,0.91,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021485,Mundingburra,QLD,3,3954.0,3967.0,3792.0,3658.0,3588.0,3551.0,-241.0,-6.36,-107.0,-2.93,-37.0,-1.03,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021486,Northern Beaches,QLD,3,5363.0,6197.0,6412.0,6542.0,7034.0,7196.0,784.0,12.23,654.0,10.0,162.0,2.3,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021487,Oonoonba,QLD,3,1937.0,5209.0,6446.0,6939.0,7495.0,7544.0,1098.0,17.03,605.0,8.72,49.0,0.65,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021488,South Townsville - Railway Estate,QLD,3,4798.0,5155.0,5380.0,5376.0,5554.0,5618.0,238.0,4.42,242.0,4.5,64.0,1.15,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021489,Townsville - South,QLD,3,3576.0,4081.0,4339.0,4652.0,5523.0,5861.0,1522.0,35.08,1209.0,25.99,338.0,6.12,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021490,Townsville City - North Ward,QLD,3,7001.0,8782.0,9458.0,9395.0,9534.0,9589.0,131.0,1.39,194.0,2.06,55.0,0.58,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021491,Wulguru - Roseneath,QLD,3,6101.0,6293.0,6221.0,6186.0,6338.0,6403.0,182.0,2.93,217.0,3.51,65.0,1.03,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021582,Burdell - Mount Low,QLD,3,3799.0,9317.0,15862.0,19265.0,21612.0,22202.0,6340.0,39.97,2937.0,15.25,590.0,2.73,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
318021583,Deeragun - Jensen,QLD,3,3561.0,4816.0,5768.0,6095.0,6647.0,6770.0,1002.0,17.37,675.0,11.07,123.0,1.85,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319011492,Ashfield - Kepnock,QLD,3,4549.0,5054.0,5320.0,5632.0,5908.0,5891.0,571.0,10.73,259.0,4.6,-17.0,-0.29,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319011493,Bargara - Burnett Heads,QLD,3,11287.0,15614.0,16787.0,18710.0,21179.0,21697.0,4910.0,29.25,2987.0,15.96,518.0,2.45,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319011494,Branyan - Kensington,QLD,3,2906.0,3913.0,4627.0,5327.0,5845.0,5969.0,1342.0,29.0,642.0,12.05,124.0,2.12,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319011495,Bundaberg,QLD,3,6168.0,6325.0,6294.0,6404.0,6525.0,6611.0,317.0,5.04,207.0,3.23,86.0,1.32,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319011496,Bundaberg East - Kalkie,QLD,3,4096.0,5283.0,5524.0,5764.0,5982.0,5981.0,457.0,8.27,217.0,3.76,-1.0,-0.02,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319011497,Bundaberg North - Gooburrum,QLD,3,5989.0,7442.0,7351.0,7423.0,7886.0,7935.0,584.0,7.94,512.0,6.9,49.0,0.62,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319011498,Bundaberg Surrounds - North,QLD,3,7031.0,8095.0,8861.0,9327.0,9834.0,10016.0,1155.0,13.03,689.0,7.39,182.0,1.85,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319011499,Bundaberg Surrounds - South,QLD,3,7725.0,9494.0,9784.0,10552.0,11889.0,12134.0,2350.0,24.02,1582.0,14.99,245.0,2.06,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319011500,Millbank - Avoca,QLD,3,7033.0,7884.0,7605.0,7384.0,7773.0,7848.0,243.0,3.2,464.0,6.28,75.0,0.96,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319011501,Svensson Heights - Norville,QLD,3,5899.0,5916.0,5769.0,5870.0,6023.0,6028.0,259.0,4.49,158.0,2.69,5.0,0.08,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319011502,Walkervale - Avenell Heights,QLD,3,10184.0,11276.0,10879.0,11115.0,11304.0,11323.0,444.0,4.08,208.0,1.87,19.0,0.17,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319021503,Gayndah - Mundubbera,QLD,3,6648.0,6553.0,6756.0,6499.0,6648.0,6721.0,-35.0,-0.52,222.0,3.42,73.0,1.1,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319021504,Gin Gin,QLD,3,4556.0,5097.0,5219.0,5363.0,5734.0,5851.0,632.0,12.11,488.0,9.1,117.0,2.04,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319021505,Kingaroy,QLD,3,8261.0,9851.0,10516.0,10582.0,11000.0,11059.0,543.0,5.16,477.0,4.51,59.0,0.54,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319021506,Kingaroy Surrounds - North,QLD,3,8889.0,9534.0,9682.0,9525.0,9936.0,10038.0,356.0,3.68,513.0,5.39,102.0,1.03,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319021507,Kingaroy Surrounds - South,QLD,3,3652.0,3814.0,3970.0,4119.0,4400.0,4469.0,499.0,12.57,350.0,8.5,69.0,1.57,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319021508,Monto - Eidsvold,QLD,3,3802.0,3805.0,3851.0,3707.0,3801.0,3841.0,-10.0,-0.26,134.0,3.61,40.0,1.05,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319021509,Nanango,QLD,3,8035.0,9564.0,9734.0,9955.0,10630.0,10843.0,1109.0,11.39,888.0,8.92,213.0,2.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319021510,North Burnett,QLD,3,7.0,7.0,8.0,12.0,13.0,13.0,5.0,62.5,1.0,8.33,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319031511,Cooloola,QLD,3,3778.0,5781.0,6237.0,6473.0,7061.0,7148.0,911.0,14.61,675.0,10.43,87.0,1.23,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319031512,Gympie - North,QLD,3,12012.0,13355.0,14255.0,15020.0,15367.0,15512.0,1257.0,8.82,492.0,3.28,145.0,0.94,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319031513,Gympie - South,QLD,3,4267.0,6349.0,6769.0,7434.0,8610.0,9079.0,2310.0,34.13,1645.0,22.13,469.0,5.45,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319031514,Gympie Surrounds,QLD,3,14915.0,17182.0,18472.0,20221.0,22305.0,22707.0,4235.0,22.93,2486.0,12.29,402.0,1.8,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319031515,Kilkivan,QLD,3,3024.0,3627.0,3735.0,3779.0,3904.0,3959.0,224.0,6.0,180.0,4.76,55.0,1.41,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319041516,Booral - River Heads,QLD,3,2699.0,4207.0,4584.0,5448.0,7436.0,7887.0,3303.0,72.05,2439.0,44.77,451.0,6.07,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319041517,Craignish - Dundowran Beach,QLD,3,2255.0,4522.0,4882.0,5425.0,6134.0,6235.0,1353.0,27.71,810.0,14.93,101.0,1.65,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319041518,Pialba - Eli Waters,QLD,3,7219.0,12683.0,14018.0,15786.0,17356.0,17754.0,3736.0,26.65,1968.0,12.47,398.0,2.29,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319041519,Point Vernon,QLD,3,4230.0,5851.0,5775.0,5782.0,5850.0,5985.0,210.0,3.64,203.0,3.51,135.0,2.31,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319041520,Torquay - Scarness - Kawungan,QLD,3,12161.0,14764.0,15160.0,15970.0,16368.0,16715.0,1555.0,10.26,745.0,4.66,347.0,2.12,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319041521,Urangan - Wondunna,QLD,3,8245.0,11425.0,12594.0,14304.0,16277.0,16623.0,4029.0,31.99,2319.0,16.21,346.0,2.13,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319051522,Burrum - Fraser,QLD,3,5883.0,8705.0,9647.0,10373.0,11582.0,11970.0,2323.0,24.08,1597.0,15.4,388.0,3.35,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319051523,Granville,QLD,3,3181.0,3216.0,3292.0,3112.0,3179.0,3227.0,-65.0,-1.97,115.0,3.7,48.0,1.51,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319051524,Maryborough (Qld),QLD,3,17487.0,18635.0,18504.0,18642.0,19208.0,19255.0,751.0,4.06,613.0,3.29,47.0,0.24,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319051525,Maryborough Surrounds - South,QLD,3,5760.0,7706.0,8313.0,9291.0,10875.0,11170.0,2857.0,34.37,1879.0,20.22,295.0,2.71,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
319051526,Tinana,QLD,3,3727.0,4976.0,5423.0,5890.0,6147.0,6176.0,753.0,13.89,286.0,4.86,29.0,0.47,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011001,Aranda,ACT,8,2565.0,2562.0,2460.0,2588.0,2602.0,2643.0,183.0,7.44,55.0,2.13,41.0,1.58,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011002,Belconnen,ACT,8,2867.0,4367.0,6529.0,8342.0,9480.0,9592.0,3063.0,46.91,1250.0,14.98,112.0,1.18,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011003,Bruce,ACT,8,2837.0,6441.0,7071.0,7703.0,8082.0,8119.0,1048.0,14.82,416.0,5.4,37.0,0.46,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011004,Charnwood,ACT,8,3178.0,3168.0,3039.0,3002.0,3046.0,3078.0,39.0,1.28,76.0,2.53,32.0,1.05,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011005,Cook,ACT,8,2976.0,3007.0,2919.0,2913.0,2931.0,2962.0,43.0,1.47,49.0,1.68,31.0,1.06,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011006,Dunlop,ACT,8,2734.0,7110.0,7258.0,7241.0,7336.0,7282.0,24.0,0.33,41.0,0.57,-54.0,-0.74,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011007,Evatt,ACT,8,6115.0,5691.0,5354.0,5475.0,5508.0,5549.0,195.0,3.64,74.0,1.35,41.0,0.74,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011008,Florey,ACT,8,5552.0,5316.0,4971.0,4801.0,4749.0,4768.0,-203.0,-4.08,-33.0,-0.69,19.0,0.4,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011009,Flynn (ACT),ACT,8,3821.0,3646.0,3467.0,3554.0,3705.0,3710.0,243.0,7.01,156.0,4.39,5.0,0.13,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011010,Fraser,ACT,8,2222.0,2187.0,2074.0,2083.0,2096.0,2139.0,65.0,3.13,56.0,2.69,43.0,2.05,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011011,Giralang,ACT,8,3749.0,3488.0,3348.0,3336.0,3372.0,3456.0,108.0,3.23,120.0,3.6,84.0,2.49,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011012,Gooromon,ACT,8,0.0,0.0,6.0,5.0,4.0,4.0,-2.0,-33.33,-1.0,-20.0,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011013,Hawker,ACT,8,2987.0,2951.0,2953.0,3029.0,3010.0,3007.0,54.0,1.83,-22.0,-0.73,-3.0,-0.1,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011014,Higgins,ACT,8,3272.0,3204.0,3107.0,3237.0,3308.0,3363.0,256.0,8.24,126.0,3.89,55.0,1.66,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011015,Holt,ACT,8,4955.0,4948.0,4645.0,5354.0,6024.0,6047.0,1402.0,30.18,693.0,12.94,23.0,0.38,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011016,Kaleen,ACT,8,8307.0,7755.0,7399.0,7613.0,7729.0,7776.0,377.0,5.1,163.0,2.14,47.0,0.61,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011017,Latham,ACT,8,3879.0,3734.0,3634.0,3687.0,3765.0,3763.0,129.0,3.55,76.0,2.06,-2.0,-0.05,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011018,Lawson,ACT,8,0.0,0.0,0.0,2545.0,2908.0,2913.0,2913.0,,368.0,14.46,5.0,0.17,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011019,Macgregor (ACT),ACT,8,3841.0,5344.0,6701.0,7094.0,6990.0,6975.0,274.0,4.09,-119.0,-1.68,-15.0,-0.21,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011020,Macquarie,ACT,8,2419.0,2628.0,2755.0,3006.0,3177.0,3231.0,476.0,17.28,225.0,7.49,54.0,1.7,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011021,McKellar,ACT,8,2838.0,2967.0,2818.0,2768.0,2652.0,2619.0,-199.0,-7.06,-149.0,-5.38,-33.0,-1.24,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011022,Melba,ACT,8,3621.0,3331.0,3182.0,3308.0,3405.0,3424.0,242.0,7.61,116.0,3.51,19.0,0.56,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011023,Page,ACT,8,2845.0,2920.0,3040.0,3094.0,3011.0,2991.0,-49.0,-1.61,-103.0,-3.33,-20.0,-0.66,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011024,Scullin,ACT,8,3036.0,2888.0,2943.0,3033.0,3065.0,3052.0,109.0,3.7,19.0,0.63,-13.0,-0.42,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011025,Spence,ACT,8,2812.0,2675.0,2590.0,2553.0,2547.0,2535.0,-55.0,-2.12,-18.0,-0.71,-12.0,-0.47,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011026,Weetangera,ACT,8,2754.0,2695.0,2649.0,2748.0,2869.0,2848.0,199.0,7.51,100.0,3.64,-21.0,-0.73,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011111,Molonglo Corridor,ACT,8,39.0,15.0,12.0,15.0,16.0,16.0,4.0,33.33,1.0,6.67,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011142,Macnamara,ACT,8,0.0,0.0,0.0,0.0,0.0,40.0,40.0,,40.0,,40.0,,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011143,Strathnairn,ACT,8,0.0,12.0,15.0,342.0,1941.0,2208.0,2193.0,14620.0,1866.0,545.61,267.0,13.76,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801011144,West Belconnen,ACT,8,0.0,0.0,0.0,6.0,22.0,22.0,22.0,,16.0,266.67,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801031031,Hume,ACT,8,14.0,258.0,410.0,400.0,394.0,394.0,-16.0,-3.9,-6.0,-1.5,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801031032,Kowen,ACT,8,20.0,40.0,38.0,26.0,23.0,23.0,-15.0,-39.47,-3.0,-11.54,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801031113,Canberra East,ACT,8,973.0,882.0,813.0,1022.0,1227.0,1226.0,413.0,50.8,204.0,19.96,-1.0,-0.08,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801031114,Canberra Airport,ACT,8,97.0,77.0,91.0,122.0,128.0,128.0,37.0,40.66,6.0,4.92,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801031115,Majura,ACT,8,247.0,177.0,171.0,271.0,270.0,263.0,92.0,53.8,-8.0,-2.95,-7.0,-2.59,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041034,Amaroo,ACT,8,3361.0,5776.0,5687.0,5997.0,6000.0,5985.0,298.0,5.24,-12.0,-0.2,-15.0,-0.25,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041035,Bonner,ACT,8,0.0,353.0,6223.0,7362.0,7407.0,7448.0,1225.0,19.69,86.0,1.17,41.0,0.55,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041036,Casey,ACT,8,0.0,274.0,5405.0,6447.0,6700.0,6731.0,1326.0,24.53,284.0,4.41,31.0,0.46,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041037,Crace,ACT,8,0.0,86.0,3962.0,4882.0,4834.0,4821.0,859.0,21.68,-61.0,-1.25,-13.0,-0.27,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041038,Forde,ACT,8,0.0,1137.0,4087.0,4489.0,4436.0,4457.0,370.0,9.05,-32.0,-0.71,21.0,0.47,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041039,Franklin,ACT,8,0.0,2823.0,6045.0,7529.0,7513.0,7520.0,1475.0,24.4,-9.0,-0.12,7.0,0.09,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041040,Gungahlin,ACT,8,0.0,5691.0,6176.0,8101.0,9259.0,9555.0,3379.0,54.71,1454.0,17.95,296.0,3.2,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041043,Hall,ACT,8,391.0,349.0,298.0,304.0,300.0,291.0,-7.0,-2.35,-13.0,-4.28,-9.0,-3.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041044,Harrison,ACT,8,0.0,4061.0,7272.0,8538.0,8123.0,8023.0,751.0,10.33,-515.0,-6.03,-100.0,-1.23,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041045,Mitchell,ACT,8,3.0,9.0,5.0,7.0,8.0,8.0,3.0,60.0,1.0,14.29,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041046,Ngunnawal,ACT,8,8845.0,9366.0,10176.0,11074.0,11144.0,11188.0,1012.0,9.94,114.0,1.03,44.0,0.39,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041047,Nicholls,ACT,8,6013.0,7192.0,6946.0,6706.0,6552.0,6507.0,-439.0,-6.32,-199.0,-2.97,-45.0,-0.69,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041048,Palmerston,ACT,8,5908.0,5964.0,5666.0,5611.0,5529.0,5537.0,-129.0,-2.28,-74.0,-1.32,8.0,0.14,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041116,Gungahlin - East,ACT,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041117,Gungahlin - West,ACT,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041118,Jacka,ACT,8,0.0,0.0,410.0,738.0,690.0,733.0,323.0,78.78,-5.0,-0.68,43.0,6.23,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041119,Kenny,ACT,8,47.0,20.0,11.0,16.0,18.0,18.0,7.0,63.64,2.0,12.5,0.0,0.0,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041120,Moncrieff,ACT,8,0.0,0.0,65.0,4854.0,5972.0,6031.0,5966.0,9178.46,1177.0,24.25,59.0,0.99,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041121,Taylor,ACT,8,0.0,0.0,0.0,1285.0,4809.0,5512.0,5512.0,,4227.0,328.95,703.0,14.62,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
801041122,Throsby,ACT,8,0.0,0.0,0.0,1724.0,3608.0,3765.0,3765.0,,2041.0,118.39,157.0,4.35,,,,SRC-ABS-SA2-ERP-2025,ASGS Edition 3 (2021)
